1.0,36,2.0,13,2.0,10.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,22,4.0,3,4.0,9.0,1.0,4.0,1.0,0.0,0.0,50,13.0
0.0,17,4.0,6,4.0,7.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,20,4.0,9,4.0,3.0,3.0,4.0,1.0,0.0,0.0,40,39.0
1.0,65,4.0,14,2.0,10.0,0.0,4.0,1.0,0.0,0.0,50,39.0
1.0,44,5.0,11,2.0,12.0,0.0,4.0,1.0,0.0,0.0,45,39.0
0.0,36,4.0,9,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,29,4.0,7,2.0,8.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,20,7.0,10,4.0,5.0,3.0,4.0,1.0,0.0,0.0,32,39.0
1.0,28,4.0,11,2.0,10.0,5.0,4.0,0.0,0.0,0.0,36,39.0
0.0,39,4.0,4,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,26.0
0.0,54,4.0,10,2.0,14.0,0.0,4.0,1.0,3.5920656704322464,0.0,50,39.0
0.0,52,4.0,7,5.0,9.0,1.0,2.0,0.0,0.0,0.0,18,39.0
0.0,56,5.0,9,6.0,4.0,1.0,4.0,0.0,0.0,0.0,50,39.0
0.0,18,4.0,10,4.0,8.0,3.0,4.0,1.0,0.0,0.0,20,39.0
0.0,39,4.0,9,0.0,6.0,3.0,2.0,1.0,0.0,0.0,40,39.0
0.0,21,4.0,10,4.0,8.0,3.0,4.0,0.0,0.0,3.236033147117636,24,39.0
1.0,22,4.0,9,4.0,8.0,1.0,4.0,1.0,4.148756851321792,0.0,60,39.0
0.0,38,4.0,5,3.0,4.0,1.0,4.0,1.0,0.0,0.0,54,26.0
0.0,21,4.0,10,4.0,1.0,3.0,4.0,0.0,0.0,0.0,40,39.0
0.0,63,4.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,34,2.0,13,2.0,4.0,0.0,4.0,1.0,3.4919217125861506,0.0,50,39.0
1.0,42,5.0,9,2.0,4.0,0.0,4.0,1.0,3.7142459110178936,0.0,50,39.0
0.0,33,4.0,9,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,30,4.0,13,4.0,4.0,1.0,4.0,0.0,0.0,0.0,50,39.0
0.0,39,4.0,10,0.0,12.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,26,4.0,14,4.0,4.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,33,4.0,9,4.0,7.0,3.0,4.0,0.0,0.0,0.0,40,39.0
0.0,47,2.0,9,0.0,1.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,41,4.0,13,4.0,8.0,1.0,4.0,0.0,0.0,0.0,40,0.0
1.0,41,5.0,12,2.0,3.0,0.0,4.0,1.0,4.176814480674777,0.0,60,39.0
0.0,19,4.0,10,4.0,8.0,3.0,4.0,1.0,0.0,0.0,20,39.0
0.0,46,4.0,9,5.0,14.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,43,4.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,48,39.0
1.0,55,4.0,10,2.0,4.0,0.0,4.0,1.0,4.176814480674777,0.0,45,39.0
0.0,46,4.0,11,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,30,4.0,9,2.0,7.0,0.0,4.0,1.0,0.0,0.0,40,26.0
0.0,21,4.0,10,5.0,6.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,46,4.0,10,2.0,3.0,0.0,3.0,1.0,0.0,0.0,40,6.0
0.0,17,0.0,6,4.0,0.0,3.0,4.0,1.0,0.0,0.0,40,39.0
0.0,41,4.0,9,2.0,7.0,0.0,4.0,1.0,0.0,0.0,50,39.0
0.0,69,5.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,30,39.0
0.0,50,4.0,9,2.0,14.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,20,4.0,10,4.0,1.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,45,5.0,10,2.0,7.0,0.0,4.0,1.0,0.0,0.0,50,39.0
0.0,23,4.0,13,4.0,4.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,24,4.0,10,5.0,8.0,1.0,4.0,1.0,0.0,3.273464272621346,40,39.0
1.0,44,5.0,9,2.0,3.0,0.0,4.0,1.0,5.0,0.0,50,0.0
0.0,31,6.0,10,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50,39.0
0.0,43,4.0,9,5.0,7.0,1.0,4.0,0.0,0.0,0.0,44,39.0
0.0,20,1.0,7,4.0,8.0,3.0,4.0,0.0,0.0,0.0,10,39.0
1.0,55,4.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,56,39.0
0.0,24,1.0,10,4.0,2.0,1.0,4.0,1.0,0.0,0.0,40,39.0
1.0,41,0.0,14,2.0,0.0,5.0,4.0,0.0,3.885869860903906,0.0,10,39.0
0.0,59,4.0,13,4.0,4.0,1.0,4.0,0.0,0.0,0.0,25,39.0
0.0,49,1.0,4,4.0,8.0,1.0,2.0,1.0,0.0,0.0,20,39.0
1.0,33,4.0,14,2.0,10.0,5.0,4.0,0.0,3.7142459110178936,0.0,10,39.0
0.0,59,1.0,13,0.0,1.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,34,4.0,14,4.0,8.0,1.0,0.0,1.0,0.0,0.0,40,39.0
0.0,20,4.0,9,4.0,6.0,3.0,4.0,1.0,0.0,0.0,40,39.0
0.0,25,4.0,13,4.0,4.0,3.0,4.0,0.0,0.0,0.0,40,39.0
0.0,49,4.0,6,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,59,4.0,9,2.0,14.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,20,4.0,9,4.0,1.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,51,0.0,10,2.0,0.0,5.0,4.0,0.0,0.0,0.0,18,39.0
0.0,33,4.0,10,4.0,1.0,4.0,2.0,0.0,0.0,0.0,35,39.0
0.0,22,4.0,10,4.0,14.0,3.0,2.0,1.0,0.0,0.0,39,39.0
0.0,58,6.0,5,6.0,8.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,52,2.0,9,6.0,1.0,4.0,4.0,0.0,0.0,0.0,28,39.0
0.0,36,4.0,6,5.0,7.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,41,2.0,9,2.0,11.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,28,4.0,9,4.0,14.0,3.0,4.0,1.0,3.414639146737009,0.0,40,39.0
0.0,19,4.0,10,4.0,6.0,3.0,2.0,1.0,0.0,0.0,16,39.0
0.0,18,4.0,9,4.0,8.0,1.0,4.0,0.0,0.0,0.0,28,39.0
0.0,18,4.0,9,4.0,7.0,3.0,4.0,0.0,0.0,0.0,48,39.0
0.0,28,4.0,10,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,29,4.0,11,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,20,0.0,9,4.0,0.0,3.0,4.0,0.0,0.0,0.0,20,39.0
0.0,40,4.0,10,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,26,4.0,9,4.0,6.0,4.0,4.0,1.0,0.0,0.0,40,39.0
0.0,46,4.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,23,4.0,7,4.0,8.0,1.0,4.0,0.0,0.0,0.0,24,39.0
0.0,44,4.0,9,3.0,1.0,4.0,4.0,0.0,0.0,0.0,40,39.0
1.0,43,4.0,13,0.0,12.0,4.0,4.0,0.0,0.0,0.0,40,39.0
0.0,31,2.0,13,0.0,10.0,4.0,4.0,0.0,0.0,0.0,60,39.0
0.0,18,4.0,10,4.0,12.0,3.0,4.0,0.0,0.0,0.0,25,39.0
0.0,19,4.0,10,4.0,11.0,3.0,4.0,1.0,0.0,0.0,30,39.0
0.0,41,4.0,10,0.0,13.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,41,4.0,9,0.0,6.0,4.0,4.0,0.0,0.0,0.0,40,39.0
0.0,69,4.0,9,0.0,1.0,1.0,4.0,0.0,0.0,0.0,25,39.0
1.0,48,1.0,16,2.0,10.0,5.0,4.0,0.0,0.0,0.0,40,39.0
0.0,28,4.0,9,4.0,10.0,3.0,4.0,1.0,0.0,0.0,40,39.0
1.0,27,6.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,60,21.0
1.0,41,4.0,14,2.0,10.0,0.0,4.0,1.0,0.0,3.383096929949094,50,39.0
0.0,41,4.0,10,2.0,1.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,24,4.0,9,4.0,3.0,4.0,2.0,0.0,0.0,0.0,40,39.0
0.0,20,0.0,9,4.0,0.0,1.0,4.0,0.0,0.0,0.0,40,39.0
1.0,42,5.0,16,2.0,10.0,0.0,4.0,1.0,0.0,0.0,41,39.0
0.0,57,4.0,9,2.0,3.0,0.0,2.0,1.0,0.0,0.0,48,39.0
0.0,30,4.0,12,4.0,10.0,1.0,4.0,0.0,0.0,0.0,40,39.0
1.0,36,4.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,60,39.0
0.0,49,4.0,4,2.0,7.0,0.0,2.0,1.0,0.0,0.0,40,39.0
0.0,33,4.0,9,2.0,7.0,5.0,4.0,0.0,0.0,0.0,35,39.0
0.0,23,4.0,6,2.0,5.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,46,4.0,14,2.0,10.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,18,4.0,10,4.0,1.0,3.0,1.0,0.0,0.0,0.0,22,11.0
1.0,40,4.0,9,2.0,4.0,0.0,4.0,1.0,3.885869860903906,0.0,55,39.0
1.0,43,5.0,9,2.0,4.0,0.0,4.0,1.0,0.0,3.2760019899620496,45,39.0
0.0,34,4.0,14,4.0,10.0,3.0,4.0,0.0,0.0,0.0,30,39.0
0.0,47,6.0,9,6.0,4.0,1.0,4.0,0.0,0.0,0.0,30,39.0
0.0,44,4.0,11,6.0,4.0,4.0,4.0,0.0,0.0,0.0,30,39.0
1.0,33,4.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,55,4.0,13,2.0,4.0,0.0,4.0,1.0,4.176814480674777,0.0,50,39.0
0.0,19,4.0,9,4.0,12.0,1.0,4.0,1.0,3.4635944021869998,0.0,30,39.0
0.0,28,4.0,10,4.0,8.0,1.0,2.0,1.0,0.0,0.0,14,39.0
0.0,27,4.0,7,2.0,8.0,5.0,2.0,0.0,0.0,0.0,32,39.0
0.0,50,4.0,4,2.0,7.0,0.0,4.0,1.0,0.0,0.0,20,39.0
0.0,22,4.0,7,4.0,3.0,4.0,4.0,1.0,0.0,0.0,40,39.0
1.0,40,7.0,13,2.0,1.0,0.0,4.0,1.0,0.0,3.2760019899620496,45,39.0
0.0,25,4.0,10,4.0,1.0,3.0,4.0,0.0,0.0,0.0,40,39.0
0.0,26,2.0,9,4.0,3.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,22,4.0,13,4.0,12.0,1.0,4.0,1.0,0.0,0.0,25,39.0
0.0,42,4.0,10,4.0,6.0,4.0,2.0,0.0,0.0,2.796574333210429,40,39.0
0.0,38,5.0,13,0.0,4.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,55,4.0,7,2.0,8.0,0.0,4.0,1.0,0.0,0.0,30,39.0
0.0,32,4.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,22,4.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,45,39.0
0.0,29,4.0,13,4.0,12.0,3.0,4.0,1.0,0.0,0.0,40,39.0
1.0,46,7.0,14,2.0,4.0,0.0,4.0,1.0,0.0,0.0,45,39.0
1.0,31,4.0,10,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,58,6.0,16,2.0,10.0,0.0,4.0,1.0,0.0,0.0,16,39.0
0.0,42,4.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,45,39.0
0.0,18,4.0,9,4.0,6.0,4.0,4.0,1.0,0.0,0.0,25,39.0
0.0,58,2.0,9,0.0,4.0,1.0,4.0,1.0,0.0,0.0,33,39.0
1.0,54,4.0,9,2.0,10.0,0.0,4.0,1.0,0.0,3.2760019899620496,40,39.0
0.0,34,4.0,14,4.0,10.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,26,4.0,13,4.0,1.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,61,4.0,8,2.0,4.0,0.0,4.0,1.0,0.0,0.0,60,39.0
0.0,48,2.0,14,5.0,1.0,4.0,2.0,0.0,0.0,0.0,40,39.0
1.0,36,4.0,10,2.0,4.0,0.0,4.0,1.0,0.0,0.0,45,39.0
0.0,24,4.0,11,2.0,7.0,0.0,4.0,1.0,0.0,0.0,45,39.0
0.0,40,4.0,10,2.0,7.0,0.0,4.0,1.0,0.0,0.0,37,39.0
1.0,33,5.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,50,39.0
1.0,37,4.0,10,2.0,7.0,0.0,4.0,1.0,0.0,3.2760019899620496,40,39.0
0.0,34,4.0,14,4.0,4.0,3.0,4.0,1.0,3.667546339511516,0.0,40,39.0
1.0,56,5.0,10,2.0,4.0,0.0,4.0,1.0,4.176814480674777,0.0,40,39.0
1.0,28,0.0,9,2.0,0.0,3.0,4.0,0.0,0.0,0.0,38,39.0
0.0,37,4.0,13,6.0,4.0,1.0,4.0,0.0,0.0,0.0,55,39.0
0.0,44,4.0,9,0.0,12.0,4.0,2.0,0.0,0.0,0.0,40,39.0
0.0,64,0.0,10,2.0,0.0,0.0,4.0,1.0,0.0,0.0,8,39.0
0.0,54,4.0,9,0.0,6.0,1.0,4.0,1.0,0.0,0.0,45,39.0
0.0,23,4.0,9,4.0,7.0,1.0,4.0,1.0,0.0,0.0,50,39.0
0.0,34,7.0,13,3.0,5.0,1.0,2.0,1.0,0.0,0.0,40,0.0
0.0,22,4.0,9,4.0,8.0,1.0,4.0,0.0,0.0,0.0,45,39.0
1.0,33,4.0,13,2.0,4.0,0.0,4.0,1.0,0.0,3.29622628726116,40,39.0
1.0,39,4.0,13,5.0,10.0,1.0,4.0,1.0,0.0,0.0,50,39.0
0.0,47,4.0,10,0.0,1.0,1.0,2.0,0.0,0.0,0.0,37,39.0
0.0,79,0.0,4,6.0,0.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,26,4.0,9,4.0,10.0,4.0,2.0,0.0,0.0,0.0,55,39.0
0.0,31,4.0,10,0.0,4.0,4.0,4.0,0.0,0.0,0.0,40,39.0
0.0,44,4.0,10,4.0,14.0,1.0,4.0,1.0,0.0,0.0,45,39.0
1.0,42,5.0,15,2.0,10.0,5.0,4.0,0.0,0.0,0.0,50,39.0
0.0,19,4.0,9,4.0,7.0,1.0,4.0,0.0,0.0,0.0,40,39.0
1.0,27,4.0,9,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,51,2.0,10,2.0,11.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,28,5.0,13,2.0,4.0,0.0,4.0,1.0,0.0,0.0,50,39.0
0.0,57,4.0,13,0.0,3.0,1.0,4.0,1.0,0.0,0.0,45,39.0
0.0,45,2.0,13,0.0,10.0,4.0,4.0,0.0,0.0,0.0,40,39.0
1.0,50,4.0,11,2.0,10.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,34,5.0,13,2.0,12.0,0.0,4.0,1.0,0.0,0.0,54,39.0
0.0,45,4.0,4,2.0,3.0,0.0,2.0,1.0,0.0,0.0,40,39.0
0.0,73,2.0,9,2.0,4.0,0.0,4.0,1.0,0.0,0.0,20,39.0
1.0,34,4.0,13,2.0,10.0,5.0,4.0,0.0,0.0,0.0,50,39.0
1.0,31,4.0,10,2.0,12.0,0.0,4.0,1.0,0.0,0.0,55,39.0
0.0,19,4.0,7,4.0,12.0,1.0,4.0,1.0,0.0,0.0,12,39.0
0.0,25,4.0,10,4.0,8.0,3.0,4.0,0.0,0.0,0.0,50,39.0
0.0,38,1.0,11,0.0,3.0,4.0,4.0,0.0,3.8127797070089637,0.0,40,39.0
0.0,39,4.0,13,2.0,14.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,23,4.0,13,4.0,13.0,3.0,2.0,0.0,0.0,0.0,32,39.0
0.0,49,4.0,9,2.0,7.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,33,1.0,9,4.0,8.0,1.0,4.0,1.0,0.0,0.0,32,39.0
0.0,21,4.0,3,4.0,7.0,2.0,4.0,1.0,0.0,0.0,38,26.0
0.0,31,4.0,11,5.0,3.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,23,4.0,13,4.0,4.0,1.0,4.0,0.0,0.0,0.0,45,39.0
0.0,34,4.0,13,2.0,1.0,0.0,1.0,1.0,0.0,0.0,40,30.0
0.0,25,4.0,9,4.0,7.0,1.0,1.0,0.0,0.0,0.0,40,30.0
0.0,39,4.0,9,4.0,3.0,4.0,4.0,1.0,0.0,0.0,40,39.0
1.0,52,5.0,9,2.0,12.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,63,2.0,5,2.0,14.0,0.0,4.0,1.0,3.885869860903906,0.0,40,39.0
0.0,41,4.0,10,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,46,4.0,13,2.0,10.0,0.0,4.0,1.0,4.176814480674777,0.0,38,39.0
0.0,53,2.0,9,2.0,4.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,25,0.0,5,5.0,0.0,1.0,4.0,0.0,3.0236639181977933,0.0,40,39.0
0.0,77,0.0,10,2.0,0.0,0.0,4.0,1.0,0.0,0.0,35,39.0
0.0,18,4.0,8,4.0,9.0,3.0,4.0,1.0,0.0,0.0,40,39.0
0.0,38,4.0,15,2.0,10.0,0.0,4.0,1.0,0.0,0.0,50,39.0
0.0,55,4.0,14,4.0,4.0,4.0,1.0,0.0,0.0,0.0,50,37.0
1.0,34,4.0,9,2.0,13.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,80,6.0,9,2.0,8.0,0.0,4.0,1.0,0.0,0.0,30,39.0
0.0,34,4.0,11,0.0,13.0,4.0,4.0,0.0,0.0,0.0,60,39.0
0.0,52,4.0,10,2.0,13.0,0.0,4.0,1.0,3.7001843296221972,0.0,40,39.0
0.0,42,4.0,9,4.0,8.0,4.0,2.0,0.0,0.0,0.0,28,14.0
0.0,26,4.0,10,4.0,12.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,31,4.0,9,2.0,14.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,25,2.0,9,4.0,8.0,3.0,4.0,0.0,0.0,0.0,35,39.0
0.0,55,6.0,9,2.0,3.0,0.0,4.0,1.0,0.0,3.3134453704264137,60,39.0
0.0,19,4.0,10,4.0,8.0,3.0,4.0,0.0,0.0,0.0,12,39.0
0.0,62,6.0,10,2.0,14.0,0.0,4.0,1.0,0.0,0.0,32,39.0
0.0,22,1.0,10,4.0,1.0,3.0,4.0,0.0,0.0,0.0,20,39.0
0.0,39,0.0,9,2.0,0.0,5.0,4.0,0.0,0.0,0.0,50,39.0
0.0,35,4.0,9,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,28,4.0,9,2.0,12.0,3.0,4.0,0.0,0.0,0.0,40,39.0
1.0,47,4.0,9,2.0,14.0,0.0,4.0,1.0,0.0,0.0,70,39.0
0.0,44,7.0,9,2.0,7.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,21,4.0,10,4.0,12.0,3.0,4.0,1.0,0.0,0.0,15,39.0
0.0,35,4.0,11,4.0,3.0,1.0,4.0,1.0,0.0,0.0,50,39.0
1.0,24,4.0,13,2.0,10.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,42,1.0,13,4.0,10.0,1.0,4.0,1.0,0.0,0.0,40,0.0
0.0,28,4.0,13,4.0,13.0,3.0,4.0,1.0,0.0,0.0,50,39.0
0.0,21,4.0,10,4.0,7.0,2.0,4.0,1.0,0.0,0.0,35,39.0
0.0,62,1.0,10,0.0,13.0,1.0,2.0,1.0,3.667546339511516,0.0,40,39.0
0.0,39,4.0,9,4.0,8.0,1.0,2.0,0.0,0.0,0.0,40,39.0
0.0,30,7.0,9,4.0,8.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,72,6.0,15,4.0,10.0,1.0,4.0,1.0,0.0,3.1553360374650614,20,39.0
0.0,50,4.0,10,2.0,4.0,5.0,4.0,0.0,0.0,0.0,50,39.0
0.0,28,2.0,14,4.0,10.0,1.0,4.0,1.0,0.0,0.0,40,39.0
0.0,29,4.0,10,4.0,10.0,1.0,4.0,0.0,0.0,0.0,40,39.0
0.0,26,4.0,13,4.0,1.0,3.0,4.0,0.0,0.0,0.0,40,39.0
0.0,27,4.0,14,4.0,4.0,1.0,4.0,0.0,0.0,0.0,40,39.0
1.0,29,4.0,10,2.0,6.0,0.0,4.0,1.0,3.4919217125861506,0.0,40,39.0
0.0,61,0.0,9,2.0,0.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,29,4.0,6,2.0,3.0,0.0,4.0,1.0,0.0,0.0,25,39.0
0.0,21,0.0,10,4.0,0.0,3.0,4.0,0.0,0.0,0.0,30,39.0
0.0,31,4.0,7,2.0,12.0,5.0,4.0,0.0,0.0,0.0,20,39.0
0.0,25,4.0,9,2.0,4.0,0.0,4.0,1.0,0.0,0.0,75,39.0
1.0,58,4.0,6,2.0,14.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,64,4.0,10,2.0,4.0,5.0,4.0,0.0,0.0,0.0,40,39.0
0.0,46,7.0,14,4.0,4.0,1.0,4.0,1.0,0.0,0.0,38,39.0
1.0,53,0.0,9,2.0,0.0,0.0,4.0,1.0,0.0,0.0,35,39.0
0.0,19,4.0,9,4.0,8.0,3.0,0.0,0.0,0.0,0.0,35,39.0
0.0,42,4.0,9,0.0,8.0,1.0,2.0,1.0,0.0,0.0,52,39.0
0.0,18,4.0,7,4.0,6.0,3.0,4.0,1.0,0.0,0.0,24,39.0
1.0,58,5.0,13,2.0,3.0,0.0,4.0,1.0,4.176814480674777,0.0,50,39.0
0.0,20,4.0,10,4.0,11.0,1.0,2.0,1.0,0.0,0.0,60,39.0
1.0,35,1.0,9,2.0,3.0,0.0,4.0,1.0,0.0,0.0,40,39.0
1.0,32,4.0,9,2.0,6.0,0.0,4.0,1.0,0.0,0.0,38,39.0
0.0,23,4.0,9,4.0,6.0,1.0,4.0,0.0,0.0,0.0,25,39.0
0.0,31,4.0,10,0.0,13.0,4.0,4.0,0.0,0.0,0.0,40,39.0
0.0,33,4.0,13,2.0,12.0,0.0,2.0,1.0,0.0,0.0,55,39.0
0.0,41,4.0,10,4.0,7.0,1.0,4.0,0.0,0.0,0.0,48,39.0
0.0,22,4.0,9,4.0,7.0,3.0,2.0,1.0,0.0,0.0,40,39.0
1.0,46,4.0,10,2.0,11.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,61,1.0,10,2.0,14.0,0.0,2.0,1.0,0.0,0.0,40,39.0
0.0,30,4.0,9,4.0,4.0,1.0,2.0,1.0,0.0,0.0,40,39.0
1.0,42,4.0,9,2.0,4.0,0.0,4.0,1.0,0.0,0.0,55,39.0
0.0,63,4.0,6,2.0,6.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,26,4.0,10,2.0,12.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,42,4.0,6,0.0,1.0,4.0,4.0,0.0,0.0,0.0,40,39.0
0.0,23,4.0,10,2.0,8.0,0.0,4.0,1.0,0.0,0.0,40,39.0
0.0,25,4.0,9,4.0,7.0,4.0,4.0,1.0,0.0,3.201670179646581,40,39.0
1.0,30,4.0,5,2.0,8.0,0.0,4.0,1.0,0.0,0.0,32,8.0
0.0,23,4.0,9,4.0,12.0,3.0,4.0,1.0,0.0,0.0,40,39.0
1.0,34,6.0,11,4.0,5.0,1.0,4.0,1.0,4.444497600790215,0.0,60,39.0
0.0,30,4.0,9,2.0,7.0,2.0,4.0,1.0,0.0,3.3134453704264137,48,39.0
